id,oof_pred,BeatsPerMinute
110,118.86158752441406,152.83214
111,118.99754333496094,133.12429
112,119.17969512939453,89.27775
113,119.1870346069336,90.59862
114,118.93655395507812,177.79464
115,118.90512084960938,124.26793
116,119.0158920288086,83.86317
117,118.85462951660156,124.48939
118,117.73343658447266,152.33845
119,119.16373443603516,93.82487
120,118.44181823730469,139.97895
121,119.1789779663086,158.02336
122,119.11807250976562,115.62799
123,119.53781127929688,102.17772
124,119.29206848144531,99.1587
125,119.42313385009766,141.81736
126,119.08287811279297,94.535
127,121.91944122314453,161.0099
128,119.033935546875,159.34262
129,119.26133728027344,111.62239
130,118.25807189941406,131.32366
131,123.15278625488281,158.33455
132,118.37751007080078,123.01437
133,120.39454650878906,120.8383
134,118.36732482910156,121.9985
135,119.0060043334961,118.66376
136,118.90312957763672,149.23384
137,119.0425796508789,112.1416
138,118.9218521118164,135.76939
139,118.98194122314453,90.71201
140,118.1670913696289,106.41767
141,118.68187713623047,130.71199
142,119.03669738769531,131.43572
143,119.38788604736328,102.26228
144,118.58920288085938,108.20118
145,119.25008392333984,100.88845
146,119.1574935913086,112.24826
147,118.48218536376953,103.66805
148,119.0094985961914,106.18615
149,118.6356201171875,101.96606
150,118.93096923828125,140.42768
151,118.98931121826172,146.7935
152,119.14676666259766,116.2653
153,118.91815185546875,132.58125
154,119.03168487548828,137.45418
155,119.32706451416016,135.799
156,118.53636932373047,106.73842
157,119.22126007080078,118.98254
158,118.91275024414062,165.33995
159,118.79338836669922,110.30447
160,118.71263885498047,143.79656
161,119.0845718383789,129.26424
162,119.03279876708984,116.70606
163,119.01577758789062,108.96537
164,121.59156036376953,83.0994
165,119.33634185791016,152.78583
166,121.67228698730469,146.51143
167,119.25566101074219,101.69606
168,118.86714172363281,121.62866
169,119.42680358886719,109.93504
170,118.56075286865234,140.97384
171,118.95167541503906,118.8645
172,119.05026245117188,120.98084
173,119.03512573242188,83.75607
174,119.1235580444336,116.14603
175,118.8749771118164,113.91585
176,118.65337371826172,132.52052
177,116.6351089477539,85.06602
178,118.93966674804688,96.31851
179,118.75648498535156,120.5713
180,119.23828887939453,142.21802
181,118.94892883300781,102.31656
182,119.09376525878906,144.00331
183,118.78720092773438,97.03803
184,118.49011993408203,128.05263
185,118.78137969970703,115.2308
186,119.02635955810547,150.27188
187,119.11231231689453,128.71426
188,118.09516906738281,94.78044
189,117.44699096679688,115.42698
190,118.95298767089844,142.23839
191,119.14476776123047,113.2861
192,118.73890686035156,93.89733
193,116.27803802490234,125.49059
194,119.02249145507812,120.17003
195,119.3238296508789,148.42323
196,119.21067810058594,152.54214
197,119.0955810546875,73.374
198,119.661376953125,71.9087
199,118.47042083740234,156.80352
200,119.3172836303711,90.21369
201,120.2585220336914,147.79219
202,119.19136047363281,81.17932
203,121.25688934326172,137.15586
204,118.29493713378906,139.68996
205,118.58259582519531,117.48894
206,119.49600982666016,138.12536
207,118.37586212158203,117.63039
208,118.45411682128906,70.43691
209,119.27706146240234,135.06305
210,118.81388854980469,85.23124
211,118.67291259765625,117.0701
212,118.7742691040039,51.67999
213,119.11421966552734,169.44196
214,118.82164764404297,90.39257
215,118.70111083984375,128.65384
216,121.62104034423828,91.15658
217,118.99595642089844,126.01143
218,118.86386108398438,114.36767
219,118.42697143554688,93.71166
220,118.79068756103516,108.61988
221,119.2084732055664,166.95105
222,118.64405822753906,88.11572
223,119.28215026855469,132.63475
224,119.25824737548828,111.22298
225,119.26344299316406,86.2063
226,118.89745330810547,124.66238
227,118.92922973632812,80.24409
228,118.69681549072266,119.43743
229,118.23914337158203,153.78333
230,118.73551177978516,145.04886
231,118.83538818359375,97.67342
232,119.59420776367188,109.598
233,119.1756362915039,63.89791
234,118.94680786132812,174.89877
235,119.0646743774414,152.13043
236,119.18148803710938,95.73132
237,119.20950317382812,165.05156
238,119.9330825805664,98.56892
239,118.81000518798828,151.16294
240,118.96047973632812,174.1137
241,118.90010833740234,167.09386
242,119.43382263183594,144.1234
243,118.68541717529297,127.90625
244,119.69776153564453,113.71775
245,120.13109588623047,146.96998
246,119.19609069824219,73.17034
247,119.66280364990234,123.23702
248,119.12677764892578,110.2462
249,119.1734848022461,124.81018
250,119.01675415039062,110.86402
251,119.31185913085938,136.33579
252,118.53242492675781,161.83228
253,119.55343627929688,89.69132
254,119.1598892211914,138.04196
255,118.60596466064453,102.8299
256,121.81746673583984,114.54627
257,119.89958190917969,84.94453
258,119.00967407226562,102.29198
259,118.94355010986328,93.60501
260,119.0108413696289,110.23622
261,118.6108627319336,91.65691
262,119.20722961425781,94.55125
263,119.05182647705078,110.1665
264,119.56981658935547,114.48451
265,119.12882995605469,124.11767
266,119.13519287109375,134.81252
267,118.7386474609375,68.22992
268,119.05327606201172,134.09058
269,118.51922607421875,133.98732
270,119.174072265625,102.08104
271,119.17130279541016,105.84498
272,119.09941864013672,102.58507
273,119.01959228515625,114.8275
274,119.00740051269531,113.17194
275,118.9412841796875,181.4506
276,118.7648696899414,167.25842
277,119.13587951660156,94.04502
278,118.65294647216797,77.48895
279,118.17552947998047,152.99019
280,118.80944061279297,172.25902
281,119.20218658447266,86.13918
282,118.92183685302734,173.30129
283,119.24408721923828,146.64201
284,118.70330810546875,108.69313
285,118.56916809082031,112.85949
286,119.28738403320312,97.36289
287,119.24826049804688,169.18811
288,119.50016021728516,155.79908
289,118.82684326171875,124.95496
290,119.97913360595703,101.35163
291,118.42716217041016,91.74737
292,119.10758209228516,114.65346
293,118.97992706298828,131.86459
294,118.80790710449219,80.1767
295,118.51507568359375,142.23242
296,118.99952697753906,93.13195
297,118.94668579101562,108.16314
298,119.0400161743164,130.00219
299,118.34689331054688,114.36767
300,119.04649353027344,152.30488
301,118.91102600097656,146.74079
302,119.18254089355469,150.69511
303,118.80175018310547,139.07227
304,119.41976928710938,149.33476
305,118.71825408935547,68.82974
306,118.58680725097656,122.95696
307,119.4523696899414,86.63267
308,117.49567413330078,74.31546
309,118.43754577636719,188.02489
310,119.36325073242188,130.59203
311,118.88401794433594,121.80832
312,119.22654724121094,178.03426
313,118.36185455322266,151.54941
314,119.12818908691406,94.15716
315,119.5694351196289,142.86129
316,119.26956939697266,112.11482
317,119.02345275878906,115.75189
318,119.05290222167969,109.95013
319,119.21908569335938,131.14163
320,120.13495635986328,118.34247
321,118.58936309814453,99.44785
322,119.3862075805664,142.50205
323,118.6873550415039,123.0255
324,117.04239654541016,73.82107
325,119.16065979003906,103.48639
326,118.53190612792969,89.30164
327,119.26436614990234,127.64662
328,118.68540954589844,118.34545
329,119.23367309570312,118.83131
330,118.8232650756836,173.77596
331,118.9250717163086,91.84819
332,118.33163452148438,115.26333
333,119.13365173339844,124.47487
334,119.52669525146484,197.22364
335,119.3582534790039,52.07363
336,119.31841278076172,80.55937
337,119.64222717285156,135.59905
338,119.09121704101562,137.64488
339,119.10124969482422,143.06589
340,118.5621566772461,136.04781
341,118.47467803955078,142.83547
342,118.77246856689453,147.61059
343,119.10465240478516,128.51497
344,119.1800537109375,92.87945
345,119.26911926269531,154.07885
346,119.12206268310547,125.16499
347,118.90512084960938,103.3826
348,119.02713775634766,115.91169
349,118.43981170654297,123.1999
350,119.29779815673828,62.61953
351,119.18595123291016,87.00277
352,119.79006958007812,102.41207
353,119.10760498046875,164.86847
354,119.1942367553711,109.72373
355,119.04562377929688,168.96502
356,118.93399810791016,149.13062
357,118.82252502441406,108.52748
358,119.11359405517578,121.78651
359,118.89813232421875,92.93807
360,118.31764221191406,82.4055
361,119.29383087158203,115.20977
362,118.9929428100586,46.83678
363,118.80760192871094,126.05546
364,119.4262466430664,143.04815
365,119.38509368896484,110.14381
366,119.07770538330078,118.75141
367,118.9266128540039,99.35289
368,118.94184112548828,145.73783
369,119.328857421875,150.82244
370,118.28006744384766,125.63751
371,118.8675765991211,112.04094
372,119.097412109375,122.64986
373,118.79341888427734,126.72091
374,119.10093688964844,175.03359
375,120.10931396484375,116.45743
376,118.7408447265625,157.61672
377,120.16748046875,167.16907
378,119.0201416015625,92.79935
379,118.5314712524414,96.04237
380,120.13141632080078,106.92056
381,119.09257507324219,110.793
382,118.93891143798828,145.34164
383,119.39859008789062,143.17566
384,118.39409637451172,124.28222
385,118.806396484375,109.72021
386,119.171142578125,143.18595
387,118.53572082519531,127.85894
388,118.65585327148438,102.63801
389,118.99137878417969,135.00252
390,119.23543548583984,110.99796
391,118.95311737060547,148.28176
392,118.82044982910156,128.83839
393,118.93903350830078,127.2078
394,118.78376007080078,129.93551
395,119.40775299072266,167.01617
396,118.87399291992188,140.27617
397,119.4112319946289,102.18431
398,118.96907806396484,116.82086
399,118.89169311523438,143.44837
400,119.04119873046875,189.70856
401,118.87020111083984,136.47881
402,118.95901489257812,122.5567
403,119.09185791015625,138.68493
404,121.97869110107422,98.61284
405,119.38278198242188,130.38811
406,118.78779602050781,67.58973
407,118.70736694335938,140.269
408,118.30491638183594,174.1137
409,119.37714385986328,135.92885
410,119.1483154296875,125.16725
411,118.94110870361328,119.31168
412,119.31597137451172,128.06583
413,119.13601684570312,149.33398
414,118.83855438232422,109.42116
415,118.91415405273438,181.87167
416,118.78178405761719,148.11062
417,119.2258529663086,175.79096
418,119.06419372558594,136.77699
419,118.80328369140625,110.38863
420,119.00165557861328,90.89974
421,119.14898681640625,153.78333
422,119.06401824951172,94.37479
423,118.66600799560547,161.8146
424,119.13467407226562,76.99618
425,119.06297302246094,90.0201
426,119.00141143798828,94.60977
427,118.22330474853516,81.32689
428,118.68388366699219,89.1072
429,119.22850036621094,105.42619
430,118.92041015625,71.30751
431,119.07669067382812,115.26234
432,119.16388702392578,128.25333
433,118.64855194091797,98.20839
434,118.96954345703125,125.50218
435,119.31749725341797,133.50008
436,118.47146606445312,137.76603
437,118.25318908691406,144.15522
438,118.84085083007812,91.81826
439,118.92438507080078,171.68075
440,118.7061538696289,188.02489
441,119.0330581665039,124.72228
442,118.96002197265625,110.8177
443,118.63687896728516,109.66999
444,119.5008544921875,120.91598
445,119.11671447753906,145.42254
446,118.93036651611328,69.13588
447,118.70448303222656,132.35727
448,118.66759490966797,97.68349
449,119.34003448486328,174.11181
450,117.62399291992188,123.26443
451,119.1756591796875,83.13219
452,118.89420318603516,86.80787
453,119.22772979736328,149.90607
454,119.13606262207031,142.12474
455,119.08097076416016,127.38227
456,119.29496002197266,69.95852
457,119.013671875,95.84664
458,119.11131286621094,136.71765
459,119.00531005859375,133.0234
460,118.99020385742188,112.68677
461,118.87922668457031,114.65346
462,119.12826538085938,102.84784
463,118.9428939819336,72.72903
464,119.0699234008789,76.44507
465,118.97650909423828,147.87381
466,119.09742736816406,140.98948
467,118.9113540649414,118.6151
468,119.26087951660156,120.19222
469,118.5542984008789,134.95032
470,118.9397201538086,133.02288
471,118.68370056152344,152.65554
472,118.82872772216797,121.61367
473,118.62483215332031,158.13859
474,119.32485961914062,104.57443
475,118.3560562133789,112.02606
476,118.23082733154297,106.60426
477,118.39856719970703,77.04279
478,118.60523986816406,144.35686
479,119.684326171875,124.45486
480,119.07223510742188,111.2194
481,119.264892578125,76.31083
482,118.8636245727539,72.9246
483,118.87920379638672,83.93041
484,117.42022705078125,110.82757
485,118.33956909179688,110.96012
486,119.02296447753906,138.57589
487,119.0045166015625,116.15642
488,118.59483337402344,94.21017
489,119.59477233886719,135.09472
490,118.90351104736328,99.38709
491,119.26929473876953,128.80351
492,119.12654113769531,106.98495
493,119.03519439697266,139.28979
494,119.38565826416016,186.42296
495,119.00737762451172,94.89996
496,119.02639770507812,112.58565
497,120.13340759277344,55.75848
498,118.79774475097656,73.40709
499,118.59761047363281,113.61731
500,119.10437774658203,139.60661
501,119.13523864746094,108.74529
502,119.20582580566406,116.67266
503,118.79183197021484,103.38833
504,118.96835327148438,121.48193
505,118.59991455078125,137.6902
506,118.72535705566406,142.6124
507,118.83905792236328,135.77973
508,118.93576049804688,96.47417
509,119.17731475830078,137.60301
510,118.65471649169922,155.25188
511,118.53182220458984,86.78822
512,119.4162368774414,120.00934
513,118.970703125,64.55824
514,118.82080841064453,127.03694
515,118.62663269042969,178.03426
516,118.97763061523438,110.1665
517,119.09912109375,142.99483
518,118.90159606933594,76.99407
519,118.37493896484375,98.61284
520,118.93647003173828,119.10872
521,118.47427368164062,101.0162
522,119.41246795654297,113.35409
523,118.61726379394531,134.35943
524,118.73524475097656,160.62126
525,119.01981353759766,95.15878
526,118.6030502319336,116.29429
527,119.32288360595703,143.51233
528,119.86827087402344,136.62557
529,118.97196197509766,128.10301
530,119.14043426513672,74.16732
531,119.49815368652344,138.22181
532,118.62796020507812,131.62283
533,118.87250518798828,133.08888
534,119.11437225341797,154.06271
535,119.51355743408203,98.71674
536,119.1357421875,101.73628
537,119.23255920410156,118.3393
538,118.89605712890625,83.34425
539,118.94092559814453,119.62015
540,119.09477996826172,81.00406
541,119.19247436523438,127.89184
542,119.25733947753906,98.32349
543,119.1054916381836,114.27151
544,119.24170684814453,111.38002
545,119.05696105957031,160.13052
546,118.81709289550781,165.6366
547,119.14840698242188,87.33085
548,119.30367279052734,132.26211
549,119.33368682861328,124.93802
550,120.68726348876953,125.81747
551,118.28268432617188,174.21095
552,118.9239273071289,102.01836
553,118.52044677734375,168.36003
554,119.14108276367188,158.64851
555,118.98649597167969,103.7924
556,119.15264892578125,196.54142
557,118.1905746459961,113.20676
558,119.26713562011719,110.793
559,118.9299087524414,104.77835
560,119.11729431152344,144.94017
561,119.19064331054688,118.80398
562,119.44869995117188,132.19178
563,119.22447967529297,144.04263
564,117.73826599121094,110.52353
565,118.90390014648438,121.29718
566,119.48943328857422,159.58758
567,119.2915267944336,99.21044
568,119.28044128417969,119.42985
569,119.15432739257812,134.64543
570,118.88414764404297,118.53727
571,119.17808532714844,152.13953
572,119.06449127197266,165.08889
573,118.5570068359375,131.90772
574,118.91693878173828,134.98546
575,118.71833038330078,173.33498
576,118.86372375488281,113.2861
577,118.98363494873047,85.29979
578,119.0130615234375,140.1474
579,119.093505859375,120.9161
580,119.16028594970703,120.1788
581,119.06491088867188,83.89009
582,118.66329193115234,133.61547
583,118.72977447509766,130.6613
584,119.32295989990234,88.70534
585,118.95530700683594,145.16037
586,118.73192596435547,139.34471
587,119.1190185546875,75.6288
588,118.73153686523438,119.44131
589,118.81230926513672,80.41161
590,118.94544219970703,108.26822
591,118.91400146484375,95.72362
592,120.7682113647461,50.37219
593,119.40431213378906,138.11526
594,119.00865173339844,89.07091
595,118.82555389404297,142.61997
596,119.12281799316406,124.4914
597,118.7933120727539,161.27241
598,118.9087142944336,115.71836
599,119.13420104980469,131.39667
600,120.16566467285156,54.45038
601,118.78538513183594,122.05132
602,118.78083038330078,135.65932
603,119.3918685913086,103.64817
604,118.49553680419922,106.28792
605,119.03132629394531,167.58768
606,118.94413757324219,108.55954
607,118.93489074707031,89.81585
608,120.0880126953125,104.40783
609,118.58251190185547,118.00197
610,122.68730926513672,135.0498
611,120.31670379638672,83.53393
612,119.27969360351562,124.4139
613,118.40912628173828,83.81261
614,118.89934539794922,123.607
615,119.2635498046875,106.71586
616,119.65049743652344,152.21721
617,119.23860931396484,144.76217
618,118.8787841796875,111.39449
619,119.32523345947266,128.65384
620,118.9177474975586,86.96337
621,115.84239196777344,96.68349
622,119.22223663330078,155.79908
623,118.69190216064453,103.12444
624,118.87326049804688,81.2256
625,119.21041870117188,132.24411
626,119.03106689453125,69.71463
627,118.99409484863281,83.81619
628,118.6829833984375,84.14465
629,119.1585922241211,158.3618
630,118.34248352050781,112.95387
631,118.83878326416016,98.89279
632,118.19132995605469,117.66583
633,118.70004272460938,121.97619
634,118.98162078857422,76.21087
635,119.21858215332031,152.18188
636,119.24834442138672,105.12893
637,119.38848876953125,120.512
638,118.85887145996094,109.09118
639,122.09107208251953,125.5387
640,119.49597930908203,80.3413
641,119.19274139404297,111.0731
642,119.29953002929688,148.03978
643,119.07199096679688,115.09785
644,119.2077407836914,140.20291
645,120.53604125976562,106.40147
646,119.05838775634766,83.74279
647,119.23776245117188,152.57972
648,118.35811614990234,164.88155
649,119.024658203125,114.8049
650,119.04832458496094,120.34842
651,118.95796966552734,142.1575
652,119.40422821044922,85.23275
653,118.76598358154297,105.20252
654,119.19405364990234,130.35328
655,118.64139556884766,86.91737
656,119.33362579345703,94.33664
657,116.9757308959961,123.91283
658,118.95500946044922,81.18338
659,119.24027252197266,123.93417
660,119.03124237060547,113.25931
661,119.23399353027344,128.1426
662,119.1711654663086,160.19865
663,118.68120574951172,113.20676
664,119.14653778076172,165.70235
665,116.71307373046875,62.96456
666,119.07159423828125,81.62484
667,119.05003356933594,146.88829
668,119.11778259277344,129.60807
669,118.97737121582031,72.65194
670,118.56368255615234,97.14257
671,119.57906341552734,106.88917
672,119.24591064453125,120.79928
673,119.1050033569336,125.55135
674,119.27046966552734,116.17585
675,119.14414978027344,62.65232
676,118.83090209960938,98.70244
677,118.73272705078125,140.13671
678,119.31900024414062,65.6037
679,119.19637298583984,139.45222
680,118.6371078491211,172.91515
681,119.15866088867188,74.01042
682,118.99068450927734,157.93542
683,118.686279296875,99.40507
684,119.02378845214844,110.26567
685,119.0150146484375,106.2362
686,118.66960906982422,75.67934
687,119.46592712402344,94.57884
688,119.24044799804688,160.19684
689,118.90105438232422,82.5244
690,118.61951446533203,77.80683
691,119.26508331298828,79.05153
692,119.03709411621094,70.06501
693,119.0400619506836,95.75469
694,120.55992889404297,78.00367
695,118.85224914550781,86.62426
696,118.8757553100586,79.25488
697,119.24107360839844,147.83971
698,117.06464385986328,113.70219
699,119.10041046142578,119.17602
700,118.8603744506836,105.4528
701,119.14315032958984,130.6679
702,119.31785583496094,133.59806
703,118.86612701416016,103.58544
704,119.79138946533203,92.66684
705,118.8119888305664,79.32671
706,118.60120391845703,104.62389
707,118.75395965576172,103.44309
708,119.1048812866211,84.20202
709,117.8287124633789,149.88966
710,118.97997283935547,137.40836
711,119.4949722290039,140.93382
712,118.77246856689453,131.42367
713,118.78528594970703,136.47533
714,118.686767578125,84.80789
715,118.33407592773438,91.12967
716,119.00806427001953,119.2472
717,119.05476379394531,133.65997
718,119.05164337158203,111.297
719,119.02184295654297,166.2282
720,119.46373748779297,128.52787
721,118.91727447509766,128.9086
722,120.2745590209961,88.46095
723,119.19359588623047,118.8191
724,118.97254943847656,131.37742
725,118.69087982177734,122.48956
726,118.54010772705078,69.58693
727,119.21480560302734,65.41655
728,119.09626007080078,142.07021
729,118.91393280029297,128.43005
730,118.38526153564453,124.22677
731,117.60443878173828,119.99906
732,118.6875,101.79259
733,119.03213500976562,117.8871
734,119.08419799804688,102.22937
735,119.36984252929688,139.13358
736,118.85053253173828,114.53577
737,119.28889465332031,166.9364
738,119.31487274169922,89.04971
739,118.79239654541016,147.75323
740,117.63851165771484,129.05258
741,118.99899291992188,127.18902
742,118.68182373046875,111.33453
743,118.32939910888672,96.5601
744,119.9500961303711,130.11076
745,118.61959075927734,144.19872
746,118.89022827148438,148.50668
747,119.2313461303711,106.55851
748,125.42684173583984,107.5914
749,119.27703857421875,133.76638
750,118.52489471435547,125.25054
751,120.17817687988281,73.47553
752,118.8414306640625,96.57747
753,118.60699462890625,107.47878
754,118.834228515625,121.11581
755,119.48949432373047,150.26915
756,119.14099884033203,133.82503
757,119.16244506835938,126.19068
758,120.12184143066406,102.8802
759,119.09532165527344,138.90729
760,119.11328125,159.7001
761,118.66234588623047,141.09159
762,118.85491180419922,126.0688
763,118.84273529052734,85.94616
764,119.06381225585938,156.38354
765,117.92648315429688,107.78217
766,119.68055725097656,162.56052
767,119.0946044921875,81.2256
768,119.34501647949219,155.33372
769,119.03964233398438,128.29693
770,118.9242172241211,100.01956
771,119.35513305664062,142.44445
772,118.86895751953125,144.58135
773,119.07099151611328,76.97233
774,119.25851440429688,157.78215
775,118.86196899414062,141.1908
776,118.28060150146484,138.79432
777,118.63624572753906,89.4654
778,118.52751159667969,114.12143
779,119.23101043701172,150.15584
780,118.52779388427734,86.54455
781,119.08931732177734,144.35167
782,119.27076721191406,128.97248
783,118.67813873291016,85.87326
784,119.1350326538086,132.95284
785,119.72966766357422,119.77438
786,119.04045104980469,81.0405
787,119.45442962646484,80.50656
788,118.60391998291016,126.13388
789,119.13700103759766,135.7548
790,118.64301300048828,116.45743
791,119.68802642822266,64.81968
792,118.91165161132812,120.16493
793,119.23843383789062,102.93563
794,118.80745697021484,140.19506
795,119.48506927490234,158.7582
796,119.64818572998047,65.06113
797,118.85631561279297,110.72383
798,119.31608581542969,151.81265
799,118.73957061767578,104.52
800,119.34222412109375,103.64474
801,119.42073059082031,128.79893
802,118.52691650390625,174.11181
803,118.75860595703125,89.66299
804,119.6576156616211,94.04996
805,119.10067749023438,128.47829
806,119.02704620361328,115.25755
807,119.05765533447266,92.12738
808,118.70654296875,67.21883
809,119.1365966796875,126.43431
810,119.43055725097656,111.32425
811,118.08346557617188,137.56718
812,118.98788452148438,99.05788
813,119.00871276855469,76.92636
814,119.96089935302734,128.45126
815,118.84684753417969,143.06999
816,119.16516876220703,109.05974
817,119.15150451660156,157.39576
818,119.02860260009766,118.68849
819,118.92933654785156,116.4891
820,119.17218780517578,105.98009
821,118.7859115600586,135.731
822,119.27914428710938,85.02336
823,118.16503143310547,160.26527
824,121.0206527709961,132.26211
825,119.08197784423828,83.9048
826,118.9402084350586,120.96361
827,119.21918487548828,130.21901
828,118.85829162597656,73.42377
829,118.82213592529297,131.83761
830,118.9276351928711,157.25424
831,118.81466674804688,136.25461
832,117.16082000732422,96.43014
833,117.8594741821289,115.10997
834,118.21326446533203,168.44082
835,118.48983001708984,138.08018
836,119.39955139160156,111.9143
837,118.77372741699219,90.04429
838,118.89645385742188,112.77511
839,118.77239990234375,114.69735
840,118.89537048339844,136.35785
841,119.53006744384766,65.90346
842,119.34830474853516,158.66102
843,118.75080108642578,105.85696
844,118.23040008544922,144.35889
845,118.21721649169922,132.60635
846,118.84671020507812,92.84098
847,118.67420959472656,117.63039
848,119.11178588867188,72.24584
849,118.82872772216797,103.38221
850,119.07780456542969,104.57275
851,118.9173355102539,137.089
852,118.85211944580078,129.39215
853,118.94407653808594,105.15627
854,118.91651153564453,109.07846
855,119.12677001953125,143.41791
856,119.002197265625,67.4108
857,119.20270538330078,130.21901
858,118.87095642089844,133.19742
859,119.07501220703125,108.95686
860,118.6633529663086,145.09764
861,118.97396087646484,127.01241
862,119.29519653320312,119.80387
863,118.89456939697266,127.69426
864,118.69679260253906,116.35614
865,119.1856460571289,113.35859
866,118.58968353271484,127.50227
867,118.15010833740234,133.81886
868,119.23743438720703,104.43563
869,119.25643157958984,119.05775
870,119.10289001464844,169.75353
871,118.76079559326172,113.39503
872,119.16307067871094,86.13918
873,118.84290313720703,99.05986
874,118.92557525634766,59.61417
875,119.38362121582031,65.6037
876,119.27093505859375,137.50314
877,118.86054229736328,126.38312
878,119.23712921142578,97.62675
879,119.17691802978516,138.78804
880,119.26238250732422,171.84548
881,118.31059265136719,133.75876
882,119.20294189453125,138.47683
883,119.01628875732422,89.17633
884,118.75775146484375,196.85398
885,119.23576354980469,109.42116
886,119.00236511230469,95.56776
887,119.03828430175781,124.8374
888,118.86561584472656,176.89076
889,119.51122283935547,131.78605
890,118.79109954833984,126.75846
891,119.01605987548828,131.35409
892,119.1556167602539,163.28575
893,117.82955169677734,67.99921
894,119.33453369140625,135.04894
895,119.07403564453125,129.72097
896,118.93257141113281,113.41879
897,118.8829574584961,159.96016
898,118.48548126220703,111.79587
899,118.84365844726562,128.80109
900,118.7139892578125,69.77276
901,118.99830627441406,77.41977
902,119.17858123779297,126.65544
903,119.07029724121094,102.56774
904,122.57313537597656,119.31822
905,119.15763092041016,100.51355
906,119.36265563964844,116.14421
907,119.2801513671875,118.80842
908,118.89124298095703,156.82796
909,119.28453826904297,129.76921
910,119.31240844726562,85.62617
911,118.53602600097656,132.66632
912,119.0116195678711,194.8205
913,119.23828887939453,99.60308
914,118.92149353027344,84.63811
915,118.72235870361328,71.49013
916,118.94863891601562,67.97782
917,119.12842559814453,150.89429
918,118.89264678955078,102.95653
919,119.6769027709961,120.09679
920,118.79757690429688,118.42246
921,118.89501190185547,88.34813
922,118.58502197265625,104.08254
923,119.5373764038086,135.33187
924,119.55220031738281,69.71463
925,119.43479919433594,72.22162
926,118.91831970214844,115.28509
927,119.64337921142578,113.19945
928,118.8309097290039,128.60576
929,118.93952941894531,131.32104
930,118.74800109863281,137.50314
931,119.29828643798828,139.82728
932,118.76492309570312,146.15742
933,118.91056823730469,97.30482
